xmin,ymin,xmax,ymax,confidence,class
130,125,138,133,1.0,Heinrich Eduard von; German astronomer (1817-1904).
361,208,369,216,1.0,Christoph; German astronomer (1573-1650).
130,125,138,133,1.0,Heinrich Eduard von; German astronomer (1817-1904).
130,124,138,132,1.0,Heinrich Eduard von; German astronomer (1817-1904).
130,124,138,132,1.0,Heinrich Eduard von; German astronomer (1817-1904).
361,187,369,195,1.0,Giulio Cesare; Italian philosopher (1571-1624).
318,72,326,80,1.0,Antoine Laurent; French chemist (1743-1794).
372,128,380,136,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
342,230,350,238,1.0,Guillaume Hyazinthe; French astronomer (1725-1792).
360,187,368,195,1.0,Giulio Cesare; Italian philosopher (1571-1624).
362,189,370,197,1.0,Giulio Cesare; Italian philosopher (1571-1624).
362,186,370,194,1.0,Giulio Cesare; Italian philosopher (1571-1624).
361,190,369,198,1.0,Giulio Cesare; Italian philosopher (1571-1624).
344,202,352,210,1.0,Julius; German astronomer (unkn-fl. 1627).
362,188,370,196,1.0,Giulio Cesare; Italian philosopher (1571-1624).
361,191,369,199,1.0,Giulio Cesare; Italian philosopher (1571-1624).
362,190,370,198,1.0,Giulio Cesare; Italian philosopher (1571-1624).
330,170,338,178,1.0,Joseph Louis; Italian mathematician (1736-1813).
336,168,344,176,1.0,Joseph Louis; Italian mathematician (1736-1813).
333,166,341,174,1.0,Joseph Louis; Italian mathematician (1736-1813).
372,127,380,135,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
328,173,336,181,1.0,Joseph Louis; Italian mathematician (1736-1813).
332,170,340,178,1.0,Joseph Louis; Italian mathematician (1736-1813).
375,131,383,139,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
327,231,335,239,1.0,Guillaume Hyazinthe; French astronomer (1725-1792).
328,165,336,173,1.0,Joseph Louis; Italian mathematician (1736-1813).
374,132,382,140,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
374,132,382,140,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
326,229,334,237,1.0,Guillaume Hyazinthe; French astronomer (1725-1792).
334,230,342,238,1.0,Guillaume Hyazinthe; French astronomer (1725-1792).
337,226,345,234,1.0,Guillaume Hyazinthe; French astronomer (1725-1792).
375,131,383,139,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
375,130,383,138,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
374,131,382,139,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
374,128,382,136,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
376,133,384,141,1.0,Joseph Jérôme Le François de; French astronomer (1732-1807).
329,159,337,167,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
330,156,338,164,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
327,159,335,167,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
326,162,334,170,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
327,162,335,170,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
328,162,336,170,1.0,Jean Baptiste Pierre Antoine de Monet; French natural historian (1744-1829).
196,180,204,188,1.0,"Sir Horace; British mathematician, physicist (1849-1934)."
217,167,225,175,1.0,Carl Otto; American astronomer (1873-1951).
163,142,171,150,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
200,183,208,191,1.0,"Sir Horace; British mathematician, physicist (1849-1934)."
365,89,373,97,1.0,"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)."
199,185,207,193,1.0,"Sir Horace; British mathematician, physicist (1849-1934)."
364,86,372,94,1.0,"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)."
365,90,373,98,1.0,"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)."
365,83,373,91,1.0,"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)."
171,136,179,144,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
170,141,178,149,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
363,89,371,97,1.0,"Johann Heinrich; German astronomer, mathematician, physicist (1728-1777)."
170,145,178,153,1.0,Gabriel; French mathematician (1795-1870).
172,146,180,154,1.0,Gabriel; French mathematician (1795-1870).
216,170,224,178,1.0,Carl Otto; American astronomer (1873-1951).
217,171,225,179,1.0,Carl Otto; American astronomer (1873-1951).
170,144,178,152,1.0,Gabriel; French mathematician (1795-1870).
169,142,177,150,1.0,Gabriel; French mathematician (1795-1870).
172,144,180,152,1.0,Gabriel; French mathematician (1795-1870).
171,146,179,154,1.0,Gabriel; French mathematician (1795-1870).
171,141,179,149,1.0,Gabriel; French mathematician (1795-1870).
170,142,178,150,1.0,Gabriel; French mathematician (1795-1870).
170,146,178,154,1.0,Gabriel; French mathematician (1795-1870).
218,134,226,142,1.0,"Jonathan Homer; American physicist, astrophysicist (1819-1880)."
241,58,249,66,1.0,Paul; French physicist (1872-1946).
217,166,225,174,1.0,Carl Otto; American astronomer (1873-1951).
218,170,226,178,1.0,Carl Otto; American astronomer (1873-1951).
216,169,224,177,1.0,Carl Otto; American astronomer (1873-1951).
293,66,301,74,1.0,Lev Davidovich; Soviet physicist; Nobel laureate (1908-1968).
218,147,226,155,1.0,Richard Lemon; British explorer (1804-1834).
217,137,225,145,1.0,"Jonathan Homer; American physicist, astrophysicist (1819-1880)."
208,142,216,150,1.0,Georgij Erikhovich; Soviet rocketry scientist (1898-1938).
147,85,155,93,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
240,64,248,72,1.0,Paul; French physicist (1872-1946).
207,133,215,141,1.0,Georgij Erikhovich; Soviet rocketry scientist (1898-1938).
209,132,217,140,1.0,Georgij Erikhovich; Soviet rocketry scientist (1898-1938).
319,50,327,58,1.0,"Samuel Pierpont; American astronomer, physicist (1834-1906)."
318,50,326,58,1.0,"Samuel Pierpont; American astronomer, physicist (1834-1906)."
359,126,367,134,1.0,Philippe van; Belgian astronomer (1561-1632).
358,126,366,134,1.0,Philippe van; Belgian astronomer (1561-1632).
167,142,175,150,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
170,141,178,149,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
358,127,366,135,1.0,Philippe van; Belgian astronomer (1561-1632).
169,135,177,143,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
168,142,176,150,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
171,137,179,145,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
170,136,178,144,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
358,128,366,136,1.0,Philippe van; Belgian astronomer (1561-1632).
168,141,176,149,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
167,141,175,149,1.0,"Langren, Michel Florent van; Belgian selenographer, engineer (c. 1600-1675)."
357,123,365,131,1.0,Philippe van; Belgian astronomer (1561-1632).
216,133,224,141,1.0,"Augustus Edward Hough; British mathematician, geophysicist (1863-1940)."
359,124,367,132,1.0,Philippe van; Belgian astronomer (1561-1632).
361,126,369,134,1.0,Philippe van; Belgian astronomer (1561-1632).
252,81,260,89,1.0,"Sir Joseph; British mathematician, physicist (1857-1942)."
365,50,373,58,1.0,Named for Promontorium Laplace.
252,76,260,84,1.0,"Sir Joseph; British mathematician, physicist (1857-1942)."
365,49,373,57,1.0,Named for Promontorium Laplace.
249,83,257,91,1.0,"Sir Joseph; British mathematician, physicist (1857-1942)."
375,147,383,155,1.0,William; British astronomer (1799-1880).
373,144,381,152,1.0,William; British astronomer (1799-1880).
250,76,258,84,1.0,"Sir Joseph; British mathematician, physicist (1857-1942)."
337,82,345,90,1.0,Georg Christoph; German physicist (1742-1799).
351,187,359,195,1.0,Arthur Butler Phillips; Scottish astronomer (1860-1926).
350,187,358,195,1.0,Arthur Butler Phillips; Scottish astronomer (1860-1926).
350,186,358,194,1.0,Arthur Butler Phillips; Scottish astronomer (1860-1926).
163,17,171,25,1.0,August Heinrich; German geographer (1822-1878).
168,16,176,24,1.0,August Heinrich; German geographer (1822-1878).
372,144,380,152,1.0,William; British astronomer (1799-1880).
372,149,380,157,1.0,William; British astronomer (1799-1880).
371,148,379,156,1.0,William; British astronomer (1799-1880).
192,163,200,171,1.0,Charles Christian; Danish-American physicist (1892-1968).
373,145,381,153,1.0,William; British astronomer (1799-1880).
293,113,301,121,1.0,Albert Abraham; German-American physicist; Nobel laureate (1852-1931).
371,144,379,152,1.0,William; British astronomer (1799-1880).
319,71,327,79,1.0,Antoine Laurent; French chemist (1743-1794).
126,186,134,194,1.0,"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657)."
263,109,271,117,1.0,Aleksandr I.; Soviet astrophysicist (1913-1967).
263,115,271,123,1.0,Aleksandr I.; Soviet astrophysicist (1913-1967).
262,115,270,123,1.0,Aleksandr I.; Soviet astrophysicist (1913-1967).
373,144,381,152,1.0,William; British astronomer (1799-1880).
350,168,358,176,1.0,"John; British astronomer, humanitarian (1783-1866)."
352,167,360,175,1.0,"John; British astronomer, humanitarian (1783-1866)."
351,166,359,174,1.0,"John; British astronomer, humanitarian (1783-1866)."
372,145,380,153,1.0,William; British astronomer (1799-1880).
373,145,381,153,1.0,William; British astronomer (1799-1880).
373,150,381,158,1.0,William; British astronomer (1799-1880).
373,148,381,156,1.0,William; British astronomer (1799-1880).
313,84,321,92,1.0,Max Theodor Felix von; German physicist; Nobel laureate (1879-1960).
307,83,315,91,1.0,Max Theodor Felix von; German physicist; Nobel laureate (1879-1960).
192,159,200,167,1.0,Charles Christian; Danish-American physicist (1892-1968).
370,71,378,79,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
192,161,200,169,1.0,Charles Christian; Danish-American physicist (1892-1968).
193,163,201,171,1.0,Charles Christian; Danish-American physicist (1892-1968).
193,164,201,172,1.0,Charles Christian; Danish-American physicist (1892-1968).
192,160,200,168,1.0,Charles Christian; Danish-American physicist (1892-1968).
341,137,349,145,1.0,"Sersale, Gerolamo; Italian astronomer (1584-1654)."
323,67,331,75,1.0,Antoine Laurent; French chemist (1743-1794).
325,73,333,81,1.0,Antoine Laurent; French chemist (1743-1794).
322,71,330,79,1.0,Antoine Laurent; French chemist (1743-1794).
327,67,335,75,1.0,Antoine Laurent; French chemist (1743-1794).
322,65,330,73,1.0,Antoine Laurent; French chemist (1743-1794).
323,69,331,77,1.0,Antoine Laurent; French chemist (1743-1794).
318,70,326,78,1.0,Antoine Laurent; French chemist (1743-1794).
312,24,320,32,1.0,Bertil; Swedish astronomer (1895-1965).
184,16,192,24,1.0,August Heinrich; German geographer (1822-1878).
199,59,207,67,1.0,Robert Methven; Scottish-born Canadian astrophysicist (1906-1966).
298,75,306,83,1.0,Boris S.; Soviet rocketry engineer (1898-1933).
187,212,195,220,1.0,Evgenij Stepanovich; Soviet rocketry scientist (1900-1942).
188,212,196,220,1.0,Evgenij Stepanovich; Soviet rocketry scientist (1900-1942).
138,81,146,89,1.0,Of Apamea; Greek geographer (135(?)-51(?) B.C.).
321,64,329,72,1.0,Antoine Laurent; French chemist (1743-1794).
230,106,238,114,1.0,"Charles Edward; American solar physicist, astronomer (1857-1935)."
320,68,328,76,1.0,Antoine Laurent; French chemist (1743-1794).
145,88,153,96,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
145,84,153,92,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
148,85,156,93,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
146,88,154,96,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
147,86,155,94,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
148,86,156,94,1.0,"Pierre Charles; French astronomer, physicist (1715-1799)."
367,69,375,77,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
370,66,378,74,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
371,67,379,75,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
367,63,375,71,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
365,68,373,76,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
365,67,373,75,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
151,130,159,138,1.0,"Sir John William; British astronomer, mathematician (1803-1865)."
295,116,303,124,1.0,Albert Abraham; German-American physicist; Nobel laureate (1852-1931).
296,117,304,125,1.0,Albert Abraham; German-American physicist; Nobel laureate (1852-1931).
291,112,299,120,1.0,Albert Abraham; German-American physicist; Nobel laureate (1852-1931).
145,160,153,168,1.0,Alessandro; Italian astronomer (1508-1578).
146,163,154,171,1.0,Alessandro; Italian astronomer (1508-1578).
369,70,377,78,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
370,67,378,75,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
171,134,179,142,1.0,Colin; Scottish mathematician (1698-1746). (Spelling changed from MacLaurin.)
203,188,211,196,1.0,Pëtr Nikolajevich; Russian physicist (1866-1912).
371,64,379,72,1.0,"Urbain-Jean-Joseph; French astronomer, mathematician (1811-1877)."
140,215,148,223,1.0,"Manzini, Carlo Antonio; Italian astronomer (1599-1677)."
280,184,288,192,1.0,Henrietta Swan; American astronomer (1868-1921).
350,166,358,174,1.0,"John; British astronomer, humanitarian (1783-1866)."
204,188,212,196,1.0,Pëtr Nikolajevich; Russian physicist (1866-1912).
203,192,211,200,1.0,Pëtr Nikolajevich; Russian physicist (1866-1912).
371,196,379,204,1.0,"Magini, Giovanni Antonio; Italian astronomer, mathematician (1555-1617)."
174,163,182,171,1.0,Adrien Marie; French mathematician (1752-1833).
201,195,209,203,1.0,Pëtr Nikolajevich; Russian physicist (1866-1912).
263,109,271,117,1.0,Aleksandr I.; Soviet astrophysicist (1913-1967).
349,167,357,175,1.0,"John; British astronomer, humanitarian (1783-1866)."
254,164,262,172,1.0,Antony van; Dutch microscopist (1632-1723).
214,114,222,122,1.0,Nikolaj Aleksandrovich; Soviet natural scientist (1854-1945).
177,168,185,176,1.0,Adrien Marie; French mathematician (1752-1833).
179,172,187,180,1.0,Adrien Marie; French mathematician (1752-1833).
178,171,186,179,1.0,Adrien Marie; French mathematician (1752-1833).
176,169,184,177,1.0,Adrien Marie; French mathematician (1752-1833).
179,170,187,178,1.0,Adrien Marie; French mathematician (1752-1833).
176,167,184,175,1.0,Adrien Marie; French mathematician (1752-1833).
175,166,183,174,1.0,Adrien Marie; French mathematician (1752-1833).
176,163,184,171,1.0,Adrien Marie; French mathematician (1752-1833).
174,164,182,172,1.0,Adrien Marie; French mathematician (1752-1833).
373,195,381,203,1.0,"Magini, Giovanni Antonio; Italian astronomer, mathematician (1555-1617)."
373,192,381,200,1.0,"Magini, Giovanni Antonio; Italian astronomer, mathematician (1555-1617)."
137,221,145,229,1.0,"Manzini, Carlo Antonio; Italian astronomer (1599-1677)."
140,218,148,226,1.0,"Manzini, Carlo Antonio; Italian astronomer (1599-1677)."
371,161,379,169,1.0,Hans (Jan Lapprey); Dutch optician (unkn-1619).
133,78,141,86,1.0,Carl von; Swedish botanist (1707-1778).
138,214,146,222,1.0,"Manzini, Carlo Antonio; Italian astronomer (1599-1677)."
344,175,352,183,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
173,162,181,170,1.0,Adrien Marie; French mathematician (1752-1833).
341,180,349,188,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
344,174,352,182,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
339,180,347,188,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
340,177,348,185,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
338,182,346,190,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
133,72,141,80,1.0,Carl von; Swedish botanist (1707-1778).
133,75,141,83,1.0,Carl von; Swedish botanist (1707-1778).
125,186,133,194,1.0,"Liceti, Fortunio; Italian physicist, philosopher, doctor (1577-1657)."
213,132,221,140,1.0,"Augustus Edward Hough; British mathematician, geophysicist (1863-1940)."
336,76,344,84,1.0,Georg Christoph; German physicist (1742-1799).
215,131,223,139,1.0,"Augustus Edward Hough; British mathematician, geophysicist (1863-1940)."
342,175,350,183,1.0,Jacob Heinrich Wilhelm; German astronomer (1800-1863).
249,180,257,188,1.0,"Gottfried Wilhelm; German mathematician, philosopher (1646-1716)."
171,125,179,133,1.0,Colin; Scottish mathematician (1698-1746). (Spelling changed from MacLaurin.)
246,180,254,188,1.0,"Gottfried Wilhelm; German mathematician, philosopher (1646-1716)."
250,176,258,184,1.0,"Gottfried Wilhelm; German mathematician, philosopher (1646-1716)."
129,100,137,108,1.0,Marcus; Roman writer (unkn-c. 50 B.C.).
349,141,357,149,1.0,Jean Antoine; French archaeologist (1787-1848).
276,208,284,216,1.0,Georges Henri Joseph Édouard; Belgian mathematician (1894-1966).
274,211,282,219,1.0,Georges Henri Joseph Édouard; Belgian mathematician (1894-1966).
268,211,276,219,1.0,Georges Henri Joseph Édouard; Belgian mathematician (1894-1966).
307,119,315,127,1.0,Heinrich Friedrich Emil; Russian physicist (1804-1865).
310,129,318,137,1.0,Heinrich Friedrich Emil; Russian physicist (1804-1865).
